"timestamp","src_ip","dst_ip","src_port","dst_port","protocols","time","diff"
"1771770715.6368852","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6714587","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8112206","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.5655217","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7888792","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.9605422","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.727224","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.9328792","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7446623","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8740647","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6691277","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.919831","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.572432","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7888806","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8435738","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.622568","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.622568","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.947339","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7447257","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.5724332","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6295192","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6714528","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7981231","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.788848","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.608652","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.9223","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8690803","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6327384","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.700321","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7888465","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.5945704","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7888446","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.657004","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8740733","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8279574","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.817407","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.70031","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6225674","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.671451","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8060122","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6275368","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6226404","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6714497","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6570575","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7296476","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.949896","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8923223","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770716274","1"
"1771770715.6690283","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770716274","1"
"1771770715.843602","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770716274","1"
"1771770715.6714573","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.823351","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7541635","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770716274","1"
"1771770715.594633","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7272234","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6570594","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.92783","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.882504","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6847117","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.94991","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.9222944","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.700273","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8010015","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.94734","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770716274","1"
"1771770715.6570363","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.5775292","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.9040866","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.594571","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770716274","1"
"1771770715.915244","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.9449618","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8896835","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6368835","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7494807","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.788802","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.5997007","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6327422","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.9278302","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8896818","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8923223","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8059509","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.9152334","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.94734","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.5946236","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.679326","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.5775275","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.5724294","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.806019","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.729656","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.788876","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.9222984","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.577531","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8364146","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8923228","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7542772","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6847136","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.754195","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7542253","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6690283","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8060105","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770716274","1"
"1771770715.6136026","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.632732","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.960543","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770716274","1"
"1771770715.8435242","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770716274","1"
"1771770715.9328785","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8060088","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7003183","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7447374","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.88968","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6792867","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7446623","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8060071","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.5946283","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8436043","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.679258","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6295197","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.915243","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6690996","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.811219","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.679258","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770716274","1"
"1771770715.6793292","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8435242","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7003577","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.960543","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.729649","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.657004","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8574111","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6690278","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6793664","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.727224","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.5724306","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.5946343","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8174434","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6690283","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.5946317","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7888832","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6570385","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7542324","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8009932","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6368885","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7003236","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7003522","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.836413","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.679258","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.932883","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8436031","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.904076","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.9328763","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6136043","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6691258","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7981205","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8896823","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.729644","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.9328663","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.642119","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7447357","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8233917","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6136055","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.5655196","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8435235","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8174064","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.915235","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8435707","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8690865","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770716274","1"
"1771770715.8009884","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770716274","1"
"1771770715.679258","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.9222932","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7272243","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.622568","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7494824","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8740766","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.68471","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.727316","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7542346","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8435996","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.801003","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7542608","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.798119","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7003446","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.811224","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7272785","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.904079","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.577537","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.9223015","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8060155","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.801","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7447343","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6422453","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.949912","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6847167","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7273178","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6793587","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6368868","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.874072","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7888017","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770716274","1"
"1771770715.754163","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7273068","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6368778","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6792946","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7446623","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770716274","1"
"1771770715.700355","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.642236","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7002733","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770716274","1"
"1771770715.8573978","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.817407","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7272243","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7981124","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6570044","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8690906","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.727224","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8574088","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.905994","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770716274","1"
"1771770715.744662","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8435678","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8740754","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.5724175","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7296543","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7542295","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.788851","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7542636","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.754164","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.679331","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.66908","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.823382","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6086483","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7446983","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7981155","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.843524","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.843608","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.932875","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770716274","1"
"1771770715.6691294","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8690317","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8059516","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770716274","1"
"1771770715.6422472","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7888718","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7003222","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.662293","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.629519","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8279555","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8690915","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.9152412","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770716274","1"
"1771770715.9474032","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7888746","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7981143","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7888818","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.754164","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.7002728","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8436055","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.622643","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8009973","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.651394","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.94734","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.8060174","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6690288","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6570544","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
"1771770715.6793137","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770716274","1"
